# qx                      qy                      qz                      omega                   d2dos                   d2dos1                  d2dos2                  n2dos                   n2dos1                  n2dos2
  0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1657042637329E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1706708971711E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1804421432115E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2169507264049E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2173893894704E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2365697599195E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.9588767617330E+02     0.6000000000000E+01     0.6000000000000E+01     0.0000000000000E+00     0.4571790536828E+01     0.4571790536828E+01     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1069179834456E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1436966770233E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1615279851307E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1699895263830E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1758261213029E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2165545494693E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.2764927489241E+02     0.0000000000000E+00     0.2764927489241E+02
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2238450091023E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2355087919466E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1054136367271E+03     0.1400000000000E+02     0.1400000000000E+02     0.0000000000000E+00     0.2668324944332E+02     0.2668324944332E+02     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1241373043244E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1399233799198E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1536571897133E+03     0.2000000000000E+01     0.2000000000000E+01     0.0000000000000E+00     0.3915758493571E+01     0.3915758493571E+01     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1657896510813E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1752199812140E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2168064218048E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2284944622250E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2343344821557E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1106628203468E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.4346136785392E+01     0.4346136785392E+01     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1329184884338E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1392779614421E+03     0.8000000000000E+01     0.4000000000000E+01     0.4000000000000E+01     0.3772736908914E+02     0.1257282947437E+02     0.2515453961477E+02
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1485362808240E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1601031160287E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1754453382202E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2171038329354E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2302128661838E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
  0.5000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2340075811635E+03     0.8000000000000E+01     0.0000000000000E+00     0.8000000000000E+01     0.2928436347735E+02     0.0000000000000E+00     0.2928436347735E+02
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1054136579883E+03     0.1400000000000E+02     0.1400000000000E+02     0.0000000000000E+00     0.2668323039799E+02     0.2668323039799E+02     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1241372522057E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1399233855803E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1536571808303E+03     0.2000000000000E+01     0.2000000000000E+01     0.0000000000000E+00     0.3915759631508E+01     0.3915759631508E+01     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1657896078540E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1752200064733E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2168064312195E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2284944626883E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.4000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2343344688219E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.9588767087380E+02     0.6000000000000E+01     0.6000000000000E+01     0.0000000000000E+00     0.4571790654679E+01     0.4571790654679E+01     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1069179289597E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1436966831732E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1615280026868E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1699895858154E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1758261254545E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2165545553069E+03     0.6000000000000E+01     0.0000000000000E+00     0.6000000000000E+01     0.2764927540146E+02     0.0000000000000E+00     0.2764927540146E+02
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2238450115032E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.3000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2355088180025E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.8759553056060E+02     0.1200000000000E+02     0.1200000000000E+02     0.0000000000000E+00     0.9625418976349E+01     0.9625418976349E+01     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.8906897883680E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1437353252677E+03     0.4000000000000E+01     0.4000000000000E+01     0.0000000000000E+00     0.5693275533743E+01     0.5693275533743E+01     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1657043400014E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1706709294515E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1804421283054E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2169507335901E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2173893866087E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.2000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.2365698540721E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.7205624276510E+02     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.8435442108480E+02     0.8000000000000E+01     0.8000000000000E+01     0.0000000000000E+00     0.8164926125664E+01     0.8164926125664E+01     0.0000000000000E+00
 -0.1000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1375990795267E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1669501024295E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1731463518723E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
 -0.1000000000000E+00    -0.2000000000000E+00     0.2000000000000E+00     0.1889169441576E+03     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00     0.0000000000000E+00
